60351; -179.94; -15.1331
60361; -179.641; -14.6401
60371; -179.762; -14.846
60381; 180; -15.0835
60391; -179.464; -15.1384
60401; -179.516; -14.6894
60411; -179.584; -14.5939
60421; -179.88; -15.6422
60431; -179.707; -15.1357
60441; -179.527; -15.1995
60451; -179.282; -14.8632
60461; -179.88; -14.6429
60471; 179.701; -14.8641
60481; 180; -14.8149
60491; 179.94; -15.0728
60501; -179.643; -14.8049
60511; -179.822; -14.8834
60521; -179.882; -15.0642
60531; -179.882; -14.9057
60541; 179.762; -14.9016
60551; 179.819; -15.1834
60561; 179.761; -14.8642
60571; 179.702; -15.2095
60581; 179.94; -14.7554
60591; -179.159; -14.1903
60601; 179.82; -14.9389
60611; 179.463; -14.9308
60621; 179.881; -14.887
60631; 179.639; -15.0099
60641; -179.761; -14.5696
60651; -179.462; -15.0872
60661; -179.229; -14.9671
60671; -179.762; -15.1239
60681; -179.647; -14.81
60691; 179.333; -14.7605
60701; 179.567; -14.3557
60711; 179.452; -14.1359
60721; 179.697; -14.5763
60731; -179.643; -14.5673
60741; -179.821; -14.9722
60751; -179.465; -15.2746
60761; -179.88; -15.3874
60771; 179.82; -15.0921
60781; 180; -15.4144
60791; 179.939; -14.8899
60801; -179.819; -15.5053
60811; -179.821; -15.4623
60821; -179.759; -15.6421
60831; 180; -15.9454
60841; 180; -16.0265
60851; 179.753; -16.2957
60861; -179.94; -16.4386
60871; -179.522; -16.9508
60881; 180; -17.4019
60891; 179.88; -17.7818
60901; 179.442; -18.0609
60911; 179.246; -17.7136
60921; 179.503; -18.0415
60931; 179.817; -18.7998
60941; -179.82; -19.3113
60951; -179.757; -19.8804
60961; 179.876; -20.1729
60971; 179.441; -20.5347
60981; 179.691; -20.9004
60991; 179.695; -21.2296
61001; 179.755; -21.6847
61011; 179.75; -21.8012
61021; 179.249; -21.6917
61031; 179.313; -22.2403
61041; 179.256; -22.1094
61051; 179.625; -22.4772
61061; 179.688; -22.8055
61071; 179.309; -23.5453
61081; 179.307; -23.4325
61091; 178.993; -24.2218
61101; 179.373; -24.726
61111; 179.625; -25.0951
61121; 179.435; -25.472
61131; 179.182; -25.7247
61141; 178.858; -25.7933
61151; 179.235; -25.7923
61161; 179.109; -26.0759
61171; 179.555; -26.258
61181; 179.558; -26.6655
61191; 179.117; -26.7389
61201; 179.042; -27.1218
61211; 178.913; -27.3492
61221; 179.048; -27.1942
61231; 179.176; -27.5439
61241; 179.043; -27.7
61251; 179.098; -27.5345
61261; 178.842; -27.2521
61271; 178.641; -27.3821
61281; 178.71; -27.3545
61291; 178.973; -27.2516
61301; 179.094; -27.4878
61311; 178.974; -27.3269
61321; 179.16; -27.3597
61331; 179.225; -27.5374
61341; 178.904; -27.6103
61351; 179.157; -27.6434
61361; 178.706; -27.5357
61371; 179.036; -27.2782
61381; 179.035; -27.2026
61391; 179.163; -27.2034
61401; 179.019; -26.9012
61411; 179.02; -27.2895
61421; 179.091; -27.4654
61431; 179.033; -27.5605
61441; 179.362; -27.5011
61451; 179.354; -27.5381
61461; 179.354; -27.3853
61471; 179.219; -27.2625
61481; 179.093; -27.2586
61491; 179.03; -27.1542
61501; 179.163; -27.1525
61511; 179.219; -27.0044
61521; 179.09; -27.3894
61531; 179.029; -27.3853
61541; 178.899; -27.4108
61551; 179.224; -27.3601
61561; 179.158; -27.4126
61571; 179.09; -27.6455
61581; 178.897; -27.5906
61591; 178.892; -27.4927
61601; 178.956; -27.314
61611; 179.023; -27.5449
61621; 179.028; -27.514
61631; 178.897; -27.4885
61641; 179.09; -27.5432
61651; 179.099; -27.1521
61661; 179.414; -27.4445
61671; 178.9; -26.9741
61681; 178.96; -27.1829
61691; 178.83; -27.3362
61701; 179.157; -27.2341
61711; 179.221; -27.4149
61721; 178.834; -27.5635
61731; 179.357; -27.1783
61741; 179.098; -27.2293
61751; 179.225; -27.1804
61761; 179.287; -27.2598
61771; 178.838; -27.331
61781; 179.285; -27.3906
61791; 179.093; -27.3099
61801; 179.087; -27.4694
61811; 179.029; -27.2318
61821; 178.902; -27.1782
61831; 179.157; -27.388
61841; 178.831; -27.3096
61851; 179.159; -27.335
61861; 179.287; -27.4134
61871; 178.84; -27.3293
61881; 179.092; -27.592
61891; 179.093; -27.3611
61901; 179.222; -27.2345
61911; 179.287; -27.3622
61921; 179.096; -27.1284
61931; 179.286; -27.4665
61941; 178.9; -27.3843
61951; 179.352; -27.1574
61961; 178.963; -27.3602
61971; 179.092; -27.2851
61981; 179.026; -27.4649
61991; 178.707; -27.2029
62001; 179.091; -27.1058
62011; 179.025; -27.389
62021; 179.287; -27.3887
62031; 179.23; -27.2024
62041; 179.157; -27.388
62051; 179.157; -27.3368
62061; 179.221; -27.4661
62071; 179.216; -27.4455
62081; 178.775; -27.3041
62091; 179.216; -27.3939
62101; 179.085; -27.5744
62111; 179.097; -27.1534
62121; 179.418; -27.4121
62131; 179.039; -27.0982
62141; 179.74; -27.6482
62151; 179.034; -27.3308
62161; 178.831; -27.3609
62171; 178.825; -27.4942
62181; 178.445; -27.2017
62191; 179.033; -27.2551
62201; 179.096; -27.2308
62211; 179.092; -27.4388
62221; 179.415; -27.4937
62231; 178.966; -27.3073
62241; 178.96; -27.4911
62251; 179.103; -27.0478
62261; 179.158; -27.3103
62271; 178.97; -27.1001
62281; 178.966; -27.205
62291; 179.019; -27.4194
62301; 179.485; -27.1029
62311; 179.157; -27.4392
62321; 179.095; -27.614
62331; 178.769; -27.4098
62341; 178.829; -27.1051
62351; 178.965; -26.82
62361; 178.764; -27.3107
62371; 179.223; -27.1818
62381; 179.154; -27.4678
62391; 179.418; -27.361
62401; 179.093; -27.3611
62411; 179.024; -27.5182
62421; 178.902; -27.2294
62431; 179.032; -27.2814
62441; 178.962; -27.5911
62451; 179.03; -27.3589
62461; 179.028; -27.3094
62471; 179.098; -27.3821
62481; 179.097; -27.2045
62491; 179.159; -27.335
62501; 179.092; -27.2337
62511; 179.157; -27.1828
62521; 178.64; -27.4086
62531; 178.897; -27.181
62541; 179.025; -27.2863
62551; 178.962; -27.2328
62561; 179.091; -27.3116
62571; 179.092; -27.2337
62581; 179.162; -27.307
62591; 179.033; -27.3571
62601; 179.091; -27.4654
62611; 178.902; -27.0758
62621; 179.024; -27.4669
62631; 178.575; -27.3056
62641; 178.906; -27.0486
62651; 179.418; -27.2852
62661; 178.966; -27.4094
62671; 179.159; -27.335
62681; 178.963; -27.2064
62691; 179.092; -27.1824
62701; 179.028; -27.4118
62711; 178.904; -27.1008
62721; 179.221; -27.3123
62731; 178.57; -27.4876
62741; 178.772; -27.2035
62751; 178.961; -27.3107
62761; 178.839; -27.3556
62771; 179.097; -27.2045
62781; 178.897; -27.3862
62791; 178.83; -27.2333
62801; 179.09; -27.2352
62811; 178.963; -27.2064
62821; 179.032; -27.2814
62831; 179.224; -27.309
62841; 179.418; -27.3099
62851; 179.097; -27.3066
62861; 179.16; -27.3086
62871; 179.228; -27.2548
62881; 178.84; -27.0742
62891; 179.024; -27.1582
62901; 178.896; -27.1559
62911; 179.095; -27.2059
62921; 179.1; -27.2278
62931; 179.033; -27.0506
62941; 179.154; -27.4678
62951; 179.097; -27.1534
62961; 178.895; -27.3367
62971; 178.968; -27.2036
62981; 179.089; -27.4674
62991; 179.092; -27.3363
63001; 178.899; -27.1546
63011; 178.833; -27.2832
63021; 179.097; -27.2555
63031; 179.033; -27.3061
63041; 179.16; -27.1038
63051; 178.902; -27.1782
63061; 178.956; -27.4685
63071; 178.963; -27.2064
63081; 179.093; -27.3611
63091; 178.962; -27.3354
63101; 179.22; -27.2875
63111; 178.899; -27.4619
63121; 178.968; -27.1013
63131; 179.158; -27.3103
63141; 178.968; -27.3566
63151; 179.16; -27.4617
63161; 179.227; -27.23
63171; 179.224; -27.309
63181; 178.959; -27.3123
63191; 179.035; -27.2026
63201; 179.024; -27.5182
63211; 179.16; -27.3086
63221; 178.831; -27.4634
63231; 179.091; -27.4654
63241; 178.894; -27.4146
63251; 179.353; -27.5403
63261; 178.769; -27.4098
63271; 178.842; -27.2521
63281; 179.029; -27.283
63291; 178.967; -27.332
63301; 179.156; -27.312
63311; 178.904; -27.3052
63321; 179.03; -27.3078
63331; 178.766; -27.4629
63341; 178.703; -27.282
63351; 179.153; -27.4945
63361; 179.162; -27.307
63371; 179.029; -27.283
63381; 178.966; -27.4604
63391; 179.028; -27.3094
63401; 179.223; -27.233
63411; 179.159; -27.3861
63421; 178.967; -27.2299
63431; 178.769; -27.2562
63441; 178.896; -27.1559
63451; 179.091; -27.3629
63461; 179.092; -27.2851
